loop:1,season:59346890,P_air:4.994774198294836,P_ice:9.513011769334927e-06,P_rego:0.005216288693394261,T_sub:214.2944855693002
137,356.4822436354738,0,350.6364895943825,0,359.4583358253255,0
138,354.0992470728854,0,348.1775266127291,0,357.1416015373076,0
139,351.6879852783159,0,345.6910755054456,0,354.7946485796021,0
140,349.2499720695237,0,343.1786303114808,0,352.4189284986662,0
141,346.7867689403116,0,340.6417302334543,0,350.0159388493332,0
142,344.2999859492325,0,338.0819604431497,0,347.5872240129619,0
143,341.7912824969841,0,335.5009527814881,0,345.1343759098733,0
144,339.2623679480911,0,332.9003863113991,0,342.6590345643519,0
145,336.7150020410705,0,330.281987671194,0,340.1628884699219,0
146,334.1509950170037,0,327.6475311627291,0,337.6476746891299,0
147,331.5722073785214,0,324.9988384917912,0,335.1151786052715,0
148,328.9805491686204,0,322.3377780569626,0,332.5672332223255,0
149,326.3779786301617,0,319.6662636563439,0,330.0057178824531,0
150,323.7665000705462,0,316.9862524473616,0,327.4325562362977,0
151,321.1481607096135,0,314.5102590315126,0,324.8497132576213,0
152,318.5250462290719,0,312.0297358722472,0,322.259191037614,0
153,315.8992746644246,0,309.5466829078855,0,319.6630230213661,0
154,313.2729881795336,0,307.0631227277545,0,317.0632662541547,0
155,310.6483421314449,0,304.5810902814671,0,314.4619910801924,0
156,308.027490657373,0,302.1026193180976,0,311.86126757105,0
157,305.4125677805018,0,299.629724610647,0,309.2631477390309,0
158,302.8056627129717,0,297.1643787209188,0,306.6696422907308,0
159,300.2087875987008,0,294.7084816490307,0,304.0826902649068,0
160,297.6238353346312,0,292.2638211416972,0,301.5041193288842,0
161,295.05252425965,0,289.8320206319954,0,298.9355937061509,0
162,292.4963252877089,0,287.4144706385416,0,296.3785455631212,0
163,289.9563653003847,0,285.0122377894068,0,293.834084020351,0
164,287.4332980074842,0,282.6259431750819,0,291.3028734925685,0
165,284.9271295453182,0,280.2555980156479,0,288.7849693426487,0
166,282.4369799893904,0,277.9003788741568,0,286.2795930815369,0
167,279.9607522845278,0,275.5583155133621,0,283.7848202113024,0
168,277.4946642765072,0,273.2258495550548,0,281.2971388705361,0
169,275.0325727789217,0,270.8971968401307,0,278.8108121802335,0
170,272.5649715972048,0,268.5634019929158,0,276.3169327937534,0
171,270.0774590343137,0,266.2108921055818,0,273.8019765665593,0
172,267.5483030512573,0,263.8191784238837,0,271.2455042271367,0
173,264.9443870750217,0,261.3570289536739,0,268.6163339684234,0
174,262.2140507944638,0,258.7757090559136,0,265.8657820275274,0
175,259.2734565951732,0,255.9961083067812,0,262.914789530352,0
176,255.9778872027584,0,252.8816378152992,0,259.6268197935012,0
177,252.0522332368794,0,249.1725903429572,0,255.7422184280205,0
178,246.8829894954536,0,244.2897227170346,0,250.681795736602,0
179,238.6188714504278,0,236.4849687806028,0,242.69753964731,0
180,214.2944855693002,864.2845587532443,214.2944856602634,864.2887293789839,219.2085723959543,0
